NodeID1,Top_Node,REID1,RE1,NodeID2,Domain(L1),REID2,RE2,NodeID3,Subdomain(L2),REID3,RE3,NodeID4,Workflow(L3),REID4,RE4,NodeID5,Unit_Node1,Description(L4),REID5,RE5,NodeID6,NextNode
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa36,Guidebook for the Preparation of HACCP Plans,ra36,Belonging to node 'Guidebook for the Preparation of HACCP Plans',fa362,Processing Workflow,ra362,Belonging to node 'Processing Workflow',fa3612,Sanitation SOP Development,Develop and implement written sanitation standard operating procedures (SOPs) to maintain hygiene and prevent contamination during all processing stages.,ra3621,Follow node 'Sanitation SOP Development',fa3613,Hazard Analysis
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa36,Guidebook for the Preparation of HACCP Plans,ra36,Belonging to node 'Guidebook for the Preparation of HACCP Plans',fa362,Processing Workflow,ra362,Belonging to node 'Processing Workflow',fa3613,Hazard Analysis,"Conduct a comprehensive analysis of biological, chemical, and physical hazards at each stage of the process to identify and mitigate potential risks.",ra3621,Follow node 'Hazard Analysis',fa3624,Temperature Monitoring
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa36,Guidebook for the Preparation of HACCP Plans,ra36,Belonging to node 'Guidebook for the Preparation of HACCP Plans',fa362,Processing Workflow,ra362,Belonging to node 'Processing Workflow',fa3624,Temperature Monitoring,Monitor and document temperatures at critical control points to ensure compliance with safety regulations and inhibit pathogen growth.,ra3621,Follow node 'Temperature Monitoring',fa360,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa36,Guidebook for the Preparation of HACCP Plans,ra36,Belonging to node 'Guidebook for the Preparation of HACCP Plans',fa363,Cooling Workflow,ra363,Belonging to node 'Cooling Workflow',fa3631,Rapid Cooling,Ensure rapid cooling of processed products to reach and maintain safe temperatures within regulatory timeframes.,ra3631,Follow node 'Rapid Cooling',fa3624,Temperature Monitoring
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa36,Guidebook for the Preparation of HACCP Plans,ra36,Belonging to node 'Guidebook for the Preparation of HACCP Plans',fa363,Cooling Workflow,ra363,Belonging to node 'Cooling Workflow',fa3624,Temperature Monitoring,Monitor and document temperatures at critical control points to ensure compliance with safety regulations and inhibit pathogen growth.,ra3631,Follow node 'Temperature Monitoring',fa360,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa36,Guidebook for the Preparation of HACCP Plans,ra36,Belonging to node 'Guidebook for the Preparation of HACCP Plans',fa364,Packaging Workflow,ra364,Belonging to node 'Packaging Workflow',fa3641,Product Labeling and Packaging,"Verify the accuracy of product labels, including allergen declarations and storage instructions, and ensure safe packaging practices.",ra3641,Follow node 'Product Labeling and Packaging',fa3612,Sanitation SOP Development
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa36,Guidebook for the Preparation of HACCP Plans,ra36,Belonging to node 'Guidebook for the Preparation of HACCP Plans',fa364,Packaging Workflow,ra364,Belonging to node 'Packaging Workflow',fa3612,Sanitation SOP Development,Develop and implement written sanitation standard operating procedures (SOPs) to maintain hygiene and prevent contamination during all processing stages.,ra3641,Follow node 'Sanitation SOP Development',fa360,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa36,Guidebook for the Preparation of HACCP Plans,ra36,Belonging to node 'Guidebook for the Preparation of HACCP Plans',fa365,Pasteurization Workflow,ra365,Belonging to node 'Pasteurization Workflow',fa3711,Pasteurization Parameter Validation,Validate time and temperature parameters for effective pathogen reduction.,ra3651,Follow node 'Pasteurization Parameter Validation',fa3712,Hazard Analysis and Critical Control Point
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa371,Pasteurization Workflow,ra371,Belonging to node 'Pasteurization Workflow',fa3712,Hazard Analysis and Critical Control Point,"Develop and implement HACCP systems to identify, prevent, and mitigate hazards in egg product processing.",ra3711,Follow node 'Hazard Analysis and Critical Control Point',fa3713,Monitoring Equipment Calibration
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa371,Pasteurization Workflow,ra371,Belonging to node 'Pasteurization Workflow',fa3713,Monitoring Equipment Calibration,Calibrate pasteurization equipment to ensure accurate operation.,ra3711,Follow node 'Monitoring Equipment Calibration',fa370,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa372,Cooling Workflow,ra372,Belonging to node 'Cooling Workflow',fa3721,Rapid Cooling,Implement procedures to achieve safe cooling temperatures promptly.,ra3721,Follow node 'Rapid Cooling',fa3722,Pathogen Monitoring and Sampling
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa372,Cooling Workflow,ra372,Belonging to node 'Cooling Workflow',fa3722,Pathogen Monitoring and Sampling,Conduct microbiological sampling and testing to detect Salmonella spp. and Listeria monocytogenes.,ra3721,Follow node 'Pathogen Monitoring and Sampling',fa3723,Sanitation Standard Operating Procedures
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa372,Cooling Workflow,ra372,Belonging to node 'Cooling Workflow',fa3723,Sanitation Standard Operating Procedures,Establish and maintain sanitation SOPs to ensure hygiene and prevent contamination during processing.,ra3721,Follow node 'Sanitation Standard Operating Procedures',fa370,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa373,Freezing Workflow,ra373,Belonging to node 'Freezing Workflow',fa3731,Freezing Parameter Validation,Validate time and temperature settings for safe freezing.,ra3731,Follow node 'Freezing Parameter Validation',fa3712,Hazard Analysis and Critical Control Point
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa373,Freezing Workflow,ra373,Belonging to node 'Freezing Workflow',fa3712,Hazard Analysis and Critical Control Point,"Develop and implement HACCP systems to identify, prevent, and mitigate hazards in egg product processing.",ra3731,Follow node 'Hazard Analysis and Critical Control Point',fa370,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa374,Post-Processing Workflow,ra374,Belonging to node 'Post-Processing Workflow',fa3741,Post-Lethality Handling,Implement sanitation and handling procedures to prevent cross-contamination after lethality treatments.,ra3741,Follow node 'Post-Lethality Handling',fa3722,Pathogen Monitoring and Sampling
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa37,FSIS Food Safety Guideline for Egg Products,ra37,Belonging to node 'FSIS Food Safety Guideline for Egg Products',fa374,Post-Processing Workflow,ra374,Belonging to node 'Post-Processing Workflow',fa3722,Pathogen Monitoring and Sampling,Conduct microbiological sampling and testing to detect Salmonella spp. and Listeria monocytogenes.,ra3741,Follow node 'Pathogen Monitoring and Sampling',fa370,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa381,Receiving Workflow,ra381,Belonging to node 'Receiving Workflow',fa3811,Receiving Raw Materials,"Inspect incoming raw materials, including pork and non-meat ingredients, for compliance with quality and safety standards.",ra3811,Follow node 'Receiving Raw Materials',fa3812,Sanitation SOP Implementation
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa381,Receiving Workflow,ra381,Belonging to node 'Receiving Workflow',fa3812,Sanitation SOP Implementation,Establish and implement written Sanitation Standard Operating Procedures (SOPs) to maintain hygiene and prevent contamination during all production stages.,ra3811,Follow node 'Sanitation SOP Implementation',fa3813,Hazard Analysis Implementation
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa381,Receiving Workflow,ra381,Belonging to node 'Receiving Workflow',fa3813,Hazard Analysis Implementation,"Identify and mitigate risks from biological, chemical, and physical hazards through comprehensive hazard analysis.",ra3811,Follow node 'Hazard Analysis Implementation',fa380,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa382,Storage Workflow,ra382,Belonging to node 'Storage Workflow',fa3821,Frozen Storage Maintenance,Maintain frozen storage temperatures to prevent pathogen growth and preserve raw materials.,ra3821,Follow node 'Frozen Storage Maintenance',fa3822,Temperature Control Monitoring
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa382,Storage Workflow,ra382,Belonging to node 'Storage Workflow',fa3822,Temperature Control Monitoring,"Monitor and document temperatures to ensure they meet safety requirements during storage, processing, and distribution.",ra3821,Follow node 'Temperature Control Monitoring',fa380,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa383,Processing Workflow,ra383,Belonging to node 'Processing Workflow',fa3831,Grinding and Mixing,Process raw pork and ingredients by grinding and mixing under controlled conditions to ensure consistency and safety.,ra3831,Follow node 'Grinding and Mixing',fa3813,Hazard Analysis Implementation
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa383,Processing Workflow,ra383,Belonging to node 'Processing Workflow',fa3813,Hazard Analysis Implementation,"Identify and mitigate risks from biological, chemical, and physical hazards through comprehensive hazard analysis.",ra3831,Follow node 'Hazard Analysis Implementation',fa3822,Temperature Control Monitoring
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa383,Processing Workflow,ra383,Belonging to node 'Processing Workflow',fa3822,Temperature Control Monitoring,"Monitor and document temperatures to ensure they meet safety requirements during storage, processing, and distribution.",ra3831,Follow node 'Temperature Control Monitoring',fa380,End
f0,KG,r,The field of Food Safety is subordinate to the main node.,fa,Food Safety,ra,Belonging to node 'Food Safety',fa38,HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties,ra38,Belonging to node 'HACCP Model for Raw Non-Intact Fresh Ground Pork Sausage Patties',fa384,Packaging Workflow,ra384,Belonging to node 'Packaging Workflow',fa3841,Product Labeling and Sealing,Ensure packaging includes accurate labels with allergen declarations and safe handling instructions.,ra3841,Follow node 'Product Labeling and Sealing',fa3812,Sanitation SOP Implementation
